timestamp_iso,event_type,frame_latency_ms,fps,cursor_delta_x,cursor_delta_y,ttt_ms
2026-03-24T20:25:47.961,frame,41.335,33.63,-0.027433,-0.011162,
2026-03-24T20:25:47.973,frame,6.449,38.83,-0.027349,-0.011017,
2026-03-24T20:25:47.989,frame,8.367,40.75,-0.026925,-0.010827,
2026-03-24T20:25:48.043,frame,45.632,38.55,-0.026158,-0.008849,
2026-03-24T20:25:48.072,frame,24.334,38.15,-0.025676,-0.007865,
2026-03-24T20:25:48.122,frame,36.855,36.33,-0.025261,-0.007374,
2026-03-24T20:25:48.149,frame,12.445,36.31,-0.025057,-0.007795,
2026-03-24T20:25:48.200,frame,48.114,34.67,-0.024795,-0.007127,
2026-03-24T20:25:48.221,frame,6.18,36.05,-0.024371,-0.007109,
2026-03-24T20:25:48.246,frame,8.74,36.38,-0.024084,-0.006241,
2026-03-24T20:25:48.280,frame,26.629,35.69,-0.023784,-0.006899,
2026-03-24T20:25:48.312,frame,27.73,35.24,-0.022516,-0.005464,
2026-03-24T20:25:48.361,frame,44.804,33.77,-0.021564,-0.006479,
2026-03-24T20:25:48.368,frame,5.24,44.04,-0.021341,-0.006381,
2026-03-24T20:25:48.393,frame,14.804,43.65,-0.019019,-0.005596,
2026-03-24T20:25:48.443,frame,33.71,41.29,-0.017539,-0.005609,
2026-03-24T20:25:48.475,frame,26.708,40.32,-0.016908,-0.005445,
2026-03-24T20:25:48.519,frame,32.787,38.57,-0.01553,-0.004754,
2026-03-24T20:25:48.552,frame,16.904,37.74,-0.013495,-0.00456,
2026-03-24T20:25:48.602,frame,35.652,35.97,-0.012112,-0.003752,
2026-03-24T20:25:48.628,frame,7.076,36.24,-0.012001,-0.003857,
2026-03-24T20:25:48.641,frame,6.192,39.17,-0.010396,-0.00217,
2026-03-24T20:25:48.682,frame,28.117,37.83,-0.01043,-0.001297,
2026-03-24T20:25:48.713,frame,28.924,37.2,-0.01026,0.000532,
2026-03-24T20:25:48.761,frame,42.563,35.57,-0.010866,0.000405,
2026-03-24T20:25:48.776,frame,6.69,38.46,-0.010416,-0.000537,
2026-03-24T20:25:48.795,frame,8.521,40.02,-0.010646,-0.000463,
2026-03-24T20:25:48.840,frame,37.604,38.24,-0.010694,-0.000596,
2026-03-24T20:25:48.875,frame,19.037,37.28,-0.010682,-0.00031,
2026-03-24T20:25:48.921,frame,35.401,35.72,-0.010514,-0.000589,
2026-03-24T20:25:48.947,frame,15.082,35.48,-0.010573,-0.000577,
2026-03-24T20:25:49.001,frame,47.255,33.95,-0.010571,-0.001042,
2026-03-24T20:25:49.008,frame,5.374,43.19,-0.010389,-0.000963,
2026-03-24T20:25:49.026,frame,9.216,43.66,-0.01056,-0.00115,
2026-03-24T20:25:49.081,frame,44.594,41.23,-0.010252,-0.000367,
2026-03-24T20:25:49.110,frame,25.345,40.49,-0.010687,0.000436,
2026-03-24T20:25:49.160,frame,40.051,38.47,-0.010213,-0.000115,
2026-03-24T20:25:49.173,frame,6.378,42.39,-0.011061,0.000488,
2026-03-24T20:25:49.193,frame,7.284,43.12,-0.010509,0.000503,
2026-03-24T20:25:49.239,frame,38.235,40.94,-0.011004,0.000894,
2026-03-24T20:25:49.276,frame,20.122,39.63,-0.010887,0.000692,
2026-03-24T20:25:49.320,frame,33.82,37.91,-0.010943,0.001051,
2026-03-24T20:25:49.352,frame,15.831,37.29,-0.011044,0.00152,
2026-03-24T20:25:49.402,frame,32.976,35.56,-0.010848,0.001698,
2026-03-24T20:25:49.416,frame,7.272,38.69,-0.010832,0.001518,
2026-03-24T20:25:49.426,frame,8.77,42.84,-0.011007,0.000767,
2026-03-24T20:25:49.480,frame,43.567,40.52,-0.011454,0.000748,
2026-03-24T20:25:49.510,frame,26.149,39.76,-0.011547,0.001004,
2026-03-24T20:25:49.560,frame,39.941,37.82,-0.011558,0.001228,
2026-03-24T20:25:49.577,frame,7.732,39.56,-0.01126,0.001257,
2026-03-24T20:25:49.592,frame,7.034,42.42,-0.011848,0.0018,
2026-03-24T20:25:49.641,frame,40.233,40.24,-0.011608,0.001956,
2026-03-24T20:25:49.670,frame,18.939,39.55,-0.011006,0.002367,
2026-03-24T20:25:49.722,frame,37.106,37.53,-0.011031,0.002234,
2026-03-24T20:25:49.752,frame,17.529,37.18,-0.010875,0.002581,
2026-03-24T20:25:49.801,frame,31.705,35.51,-0.010392,0.002127,
2026-03-24T20:25:49.808,frame,5.275,45.2,-0.010325,0.002359,
2026-03-24T20:25:49.828,frame,9.199,45.32,-0.010434,0.002169,
2026-03-24T20:25:49.880,frame,43.646,42.77,-0.010234,0.001983,
2026-03-24T20:25:49.911,frame,28.952,41.69,-0.010244,0.002484,
2026-03-24T20:25:49.957,frame,38.057,39.68,-0.010108,0.001358,
2026-03-24T20:25:49.974,frame,5.954,42.02,-0.010143,0.001674,
2026-03-24T20:25:49.989,frame,6.667,44.03,-0.008967,0.001136,
2026-03-24T20:25:50.042,frame,43.124,41.54,-0.005918,-0.003134,
2026-03-24T20:25:50.073,frame,20.594,40.61,0.00181,-0.007701,
2026-03-24T20:25:50.123,frame,37.491,38.56,0.007224,-0.012441,
2026-03-24T20:25:50.153,frame,16.765,37.98,0.014574,-0.016813,
2026-03-24T20:25:50.201,frame,33.435,36.28,0.018581,-0.021592,
2026-03-24T20:25:50.222,frame,7.787,37.33,0.018735,-0.021708,
2026-03-24T20:25:50.235,frame,7.291,41.75,0.021568,-0.023405,
2026-03-24T20:25:50.283,frame,40.09,39.65,0.02331,-0.023104,
2026-03-24T20:25:50.313,frame,24.838,38.95,0.024307,-0.024258,
2026-03-24T20:25:50.361,frame,41.795,37.17,0.025493,-0.023147,
2026-03-24T20:25:50.374,frame,8.173,41.03,0.025427,-0.023055,
2026-03-24T20:25:50.392,frame,10.452,42.38,0.025996,-0.022935,
2026-03-24T20:25:50.441,frame,43.412,40.18,0.027064,-0.021568,
2026-03-24T20:25:50.471,frame,28.185,39.45,0.026116,-0.021933,
2026-03-24T20:25:50.520,frame,37.296,37.59,0.025897,-0.021868,
2026-03-24T20:25:50.552,frame,30.17,36.92,0.023617,-0.020755,
2026-03-24T20:25:50.601,frame,42.45,35.27,0.022291,-0.021404,
2026-03-24T20:25:50.610,frame,5.722,42.17,0.022194,-0.02142,
2026-03-24T20:25:50.631,frame,11.172,42.74,0.020241,-0.020499,
2026-03-24T20:25:50.681,frame,45.787,40.46,0.017708,-0.019799,
2026-03-24T20:25:50.713,frame,16.167,39.5,0.014224,-0.018717,
2026-03-24T20:25:50.759,frame,30.663,37.75,0.011691,-0.016238,
2026-03-24T20:25:50.773,frame,5.867,40.7,0.01192,-0.017534,
2026-03-24T20:25:50.792,frame,7.872,42.15,0.008312,-0.016212,
2026-03-24T20:25:50.842,frame,41.908,39.97,0.005204,-0.014388,
2026-03-24T20:25:50.873,frame,26.519,39.18,0.002496,-0.012816,
2026-03-24T20:25:50.923,frame,37.625,37.25,0.00111,-0.013154,
2026-03-24T20:25:50.952,frame,16.787,36.94,-0.000179,-0.01224,
2026-03-24T20:25:51.000,frame,32.22,35.34,-0.001046,-0.012344,
2026-03-24T20:25:51.009,frame,5.741,42.96,-0.001305,-0.012422,
2026-03-24T20:25:51.031,frame,10.991,43.26,-0.001918,-0.011841,
2026-03-24T20:25:51.080,frame,44.163,40.96,-0.001917,-0.011439,
2026-03-24T20:25:51.111,frame,28.1,40.08,-0.002061,-0.01102,
2026-03-24T20:25:51.160,frame,39.728,38.14,-0.001556,-0.011309,
2026-03-24T20:25:51.174,frame,6.085,41.55,-0.001571,-0.011381,
2026-03-24T20:25:51.193,frame,9.166,42.64,-0.001603,-0.011307,
2026-03-24T20:25:51.242,frame,42.715,40.4,-0.0016,-0.011171,
2026-03-24T20:25:51.273,frame,26.075,39.65,-0.00153,-0.011449,
2026-03-24T20:25:51.322,frame,44.099,37.71,-0.001798,-0.011337,
2026-03-24T20:25:51.350,frame,11.913,37.57,-0.001198,-0.012422,
2026-03-24T20:25:51.401,frame,47.21,35.77,-0.002355,-0.01292,
2026-03-24T20:25:51.423,frame,6.73,36.48,-0.002155,-0.012292,
2026-03-24T20:25:51.440,frame,6.647,39.12,-0.002354,-0.011564,
2026-03-24T20:25:51.481,frame,31.259,37.67,-0.002578,-0.012036,
2026-03-24T20:25:51.511,frame,24.586,37.25,-0.002976,-0.011163,
2026-03-24T20:25:51.559,frame,40.401,35.57,-0.002929,-0.011754,
2026-03-24T20:25:51.572,frame,6.012,40.2,-0.002883,-0.011688,
2026-03-24T20:25:51.590,frame,8.74,41.57,-0.002891,-0.011983,
2026-03-24T20:25:51.642,frame,43.887,39.35,-0.003091,-0.011572,
2026-03-24T20:25:51.673,frame,22.587,38.62,-0.003181,-0.012088,
2026-03-24T20:25:51.721,frame,35.151,36.84,-0.002949,-0.012171,
2026-03-24T20:25:51.753,frame,17.422,36.28,-0.002559,-0.012289,
2026-03-24T20:25:51.802,frame,36.763,34.68,-0.002626,-0.010187,
2026-03-24T20:25:51.820,frame,7.715,36.69,-0.002353,-0.01094,
2026-03-24T20:25:51.835,frame,6.686,40.11,-0.002741,-0.009601,
2026-03-24T20:25:51.883,frame,39.656,38.16,-0.002301,-0.009344,
2026-03-24T20:25:51.912,frame,21.312,37.8,-0.00227,-0.008639,
2026-03-24T20:25:51.961,frame,42.282,36.05,-0.001803,-0.008657,
2026-03-24T20:25:51.970,frame,7.526,40.78,-0.001693,-0.008904,
2026-03-24T20:25:51.993,frame,7.578,41.66,-0.001953,-0.008969,
2026-03-24T20:25:52.042,frame,40.751,39.54,-0.001915,-0.00858,
2026-03-24T20:25:52.072,frame,21.257,38.94,-0.001825,-0.007925,
2026-03-24T20:25:52.125,frame,43.568,36.93,-0.001842,-0.008465,
2026-03-24T20:25:52.152,frame,22.687,36.91,-0.001632,-0.008324,
2026-03-24T20:25:52.199,frame,38.471,35.33,-0.00159,-0.009056,
2026-03-24T20:25:52.213,frame,6.062,38.76,-0.00164,-0.009031,
2026-03-24T20:25:52.227,frame,10.319,40.97,-0.001914,-0.008578,
2026-03-24T20:25:52.280,frame,43.411,38.89,-0.00199,-0.006989,
2026-03-24T20:25:52.313,frame,29.882,38.06,-0.003639,-0.007043,
2026-03-24T20:25:52.362,frame,32.735,36.26,-0.006271,-0.00662,
2026-03-24T20:25:52.384,frame,7.541,37.25,-0.005989,-0.006929,
2026-03-24T20:25:52.399,frame,6.657,40.35,-0.008674,-0.005805,
2026-03-24T20:25:52.441,frame,33.555,38.69,-0.010866,-0.005674,
2026-03-24T20:25:52.473,frame,15.291,37.94,-0.013351,-0.004034,
2026-03-24T20:25:52.525,frame,34.989,36.08,-0.014886,-0.003798,
2026-03-24T20:25:52.553,frame,16.587,36.04,-0.016517,-0.004419,
2026-03-24T20:25:52.602,frame,34.726,34.48,-0.016906,-0.004806,
2026-03-24T20:25:52.621,frame,6.71,36.15,-0.017279,-0.004484,
2026-03-24T20:25:52.644,frame,8.5,36.91,-0.016721,-0.004792,
2026-03-24T20:25:52.681,frame,30.105,35.93,-0.016209,-0.004376,
2026-03-24T20:25:52.712,frame,14.687,35.56,-0.015388,-0.004388,
2026-03-24T20:25:52.765,frame,36.541,33.89,-0.0132,-0.003343,
2026-03-24T20:25:52.783,frame,7.172,36.13,-0.013281,-0.003244,
2026-03-24T20:25:52.797,frame,6.362,39.52,-0.010638,-0.004254,
2026-03-24T20:25:52.841,frame,34.904,37.81,-0.008444,-0.003451,
2026-03-24T20:25:52.874,frame,23.138,37.09,-0.004717,-0.001627,
2026-03-24T20:25:52.921,frame,39.378,35.5,-0.00232,-0.001038,
2026-03-24T20:25:52.955,frame,17.222,34.95,0.00301,-0.002565,
2026-03-24T20:25:53.003,frame,34.851,33.51,0.007975,-0.004259,
2026-03-24T20:25:53.026,frame,9.43,34.63,0.007929,-0.004624,
2026-03-24T20:25:53.051,frame,8.251,35.18,0.012042,-0.006787,
2026-03-24T20:25:53.081,frame,23.672,34.93,0.016062,-0.008097,
2026-03-24T20:25:53.113,frame,25.132,34.54,0.018638,-0.009752,
2026-03-24T20:25:53.161,frame,42.294,33.2,0.020948,-0.010755,
2026-03-24T20:25:53.174,frame,7.649,37.56,0.020783,-0.010677,
2026-03-24T20:25:53.192,frame,10.566,39.24,0.021557,-0.011742,
2026-03-24T20:25:53.240,frame,45.853,37.42,0.020959,-0.012567,
2026-03-24T20:25:53.272,frame,20.179,36.83,0.0211,-0.013229,
2026-03-24T20:25:53.322,frame,38.722,35.14,0.020588,-0.015298,
2026-03-24T20:25:53.355,frame,26.757,34.68,0.02063,-0.016867,
2026-03-24T20:25:53.405,frame,45.884,33.2,0.020929,-0.020024,
2026-03-24T20:25:53.429,frame,9.127,33.98,0.021043,-0.020361,
2026-03-24T20:25:53.443,frame,7.048,38.14,0.019819,-0.024506,
2026-03-24T20:25:53.487,frame,42.686,36.58,0.019269,-0.02957,
2026-03-24T20:25:53.513,frame,10.736,36.71,0.01919,-0.035009,
2026-03-24T20:25:53.559,frame,40.378,35.24,0.019415,-0.039099,
2026-03-24T20:25:53.577,frame,8.874,37.15,0.020357,-0.039102,
2026-03-24T20:25:53.594,frame,8.84,39.6,0.020279,-0.04328,
2026-03-24T20:25:53.642,frame,42.343,37.69,0.021301,-0.046998,
2026-03-24T20:25:53.671,frame,24.229,37.45,0.022176,-0.046924,
2026-03-24T20:25:53.723,frame,45.911,35.6,0.022531,-0.048377,
2026-03-24T20:25:53.753,frame,25.879,35.36,0.023134,-0.048734,
2026-03-24T20:25:53.803,frame,44.828,33.83,0.02367,-0.048543,
2026-03-24T20:25:53.829,frame,9.087,34.33,0.023612,-0.048585,
2026-03-24T20:25:53.842,frame,6.543,38.68,0.023563,-0.049733,
2026-03-24T20:25:53.880,frame,28.94,37.44,0.023381,-0.049443,
2026-03-24T20:25:53.912,frame,28.991,36.83,0.023183,-0.049183,
2026-03-24T20:25:53.962,frame,42.641,35.12,0.023285,-0.049747,
2026-03-24T20:25:53.976,frame,6.586,39.26,0.023343,-0.049636,
2026-03-24T20:25:53.992,frame,7.769,41.37,0.022979,-0.049825,
2026-03-24T20:25:54.045,frame,44.009,39.14,0.022635,-0.050523,
2026-03-24T20:25:54.069,frame,18.582,39.21,0.02325,-0.049605,
2026-03-24T20:25:54.120,frame,37.92,37.27,0.022784,-0.049116,
2026-03-24T20:25:54.151,frame,15.035,36.78,0.023179,-0.046986,
2026-03-24T20:25:54.202,frame,35.346,35.06,0.023564,-0.04504,
2026-03-24T20:25:54.220,frame,6.277,37.02,0.023502,-0.044936,
2026-03-24T20:25:54.230,frame,6.85,44.33,0.024789,-0.043914,
2026-03-24T20:25:54.279,frame,40.163,41.93,0.025645,-0.041262,
2026-03-24T20:25:54.313,frame,27.388,40.67,0.027031,-0.040293,
2026-03-24T20:25:54.360,frame,40.122,38.73,0.027657,-0.036966,
2026-03-24T20:25:54.374,frame,6.303,42.08,0.027707,-0.03617,
2026-03-24T20:25:54.393,frame,10.631,43.04,0.029961,-0.033992,
2026-03-24T20:25:54.441,frame,42.357,40.85,0.030785,-0.032321,
2026-03-24T20:25:54.473,frame,22.101,39.87,0.030867,-0.03118,
2026-03-24T20:25:54.523,frame,40.933,37.88,0.031773,-0.029579,
2026-03-24T20:25:54.554,frame,17.745,37.33,0.032088,-0.028855,
2026-03-24T20:25:54.602,frame,34.892,35.68,0.031644,-0.027923,
2026-03-24T20:25:54.616,frame,6.406,37.8,0.031571,-0.027383,
2026-03-24T20:25:54.645,frame,8.607,38.0,0.031888,-0.024734,
2026-03-24T20:25:54.681,frame,29.021,36.94,0.032468,-0.023636,
2026-03-24T20:25:54.712,frame,29.353,36.43,0.033078,-0.02181,
2026-03-24T20:25:54.761,frame,40.328,34.86,0.033033,-0.021774,
2026-03-24T20:25:54.775,frame,6.733,38.3,0.033521,-0.021518,
2026-03-24T20:25:54.792,frame,7.273,40.54,0.034044,-0.020193,
2026-03-24T20:25:54.840,frame,46.274,38.56,0.033153,-0.020909,
2026-03-24T20:25:54.871,frame,26.947,37.92,0.033969,-0.020498,
2026-03-24T20:25:54.921,frame,43.801,36.1,0.033385,-0.020167,
2026-03-24T20:25:54.956,frame,20.226,35.39,0.033885,-0.019292,
2026-03-24T20:25:55.001,frame,33.625,34.07,0.03418,-0.020033,
2026-03-24T20:25:55.025,frame,9.472,34.84,0.034273,-0.019956,
2026-03-24T20:25:55.045,frame,8.789,36.38,0.03433,-0.02027,
2026-03-24T20:25:55.080,frame,28.145,35.59,0.03387,-0.019625,
2026-03-24T20:25:55.115,frame,32.674,34.85,0.033284,-0.02131,
2026-03-24T20:25:55.181,click_registered,,,,,
2026-03-24T20:25:55.181,frame,61.291,32.88,0.03022,-0.022689,
2026-03-24T20:25:55.207,frame,9.356,33.46,0.029455,-0.021829,
2026-03-24T20:25:55.221,frame,7.443,36.99,0.030138,-0.024176,
2026-03-24T20:25:55.238,frame,9.169,39.35,0.028035,-0.025817,
2026-03-24T20:25:55.272,frame,27.118,38.42,0.028055,-0.026112,
2026-03-24T20:25:55.324,frame,47.55,36.5,0.027123,-0.024805,
2026-03-24T20:25:55.351,frame,15.795,36.45,0.028971,-0.024443,
2026-03-24T20:25:55.401,frame,34.677,34.82,0.031033,-0.023434,
2026-03-24T20:25:55.420,frame,6.685,36.64,0.030671,-0.024468,
2026-03-24T20:25:55.442,frame,6.783,37.44,0.031153,-0.020946,
2026-03-24T20:25:55.480,frame,28.547,36.36,0.03062,-0.021012,
2026-03-24T20:25:55.514,frame,31.31,35.67,0.029235,-0.021409,
2026-03-24T20:25:55.559,frame,38.501,34.34,0.029078,-0.022301,
2026-03-24T20:25:55.575,frame,5.899,37.02,0.029139,-0.022486,
2026-03-24T20:25:55.591,frame,6.003,39.79,0.029204,-0.022416,
2026-03-24T20:25:55.642,frame,43.047,37.72,0.029528,-0.021653,
2026-03-24T20:25:55.671,frame,20.165,37.4,0.029482,-0.021606,
2026-03-24T20:25:55.725,frame,42.327,35.53,0.029805,-0.02129,
2026-03-24T20:25:55.749,frame,15.685,35.74,0.030057,-0.02213,
2026-03-24T20:25:55.801,frame,31.186,34.19,0.030341,-0.022153,
2026-03-24T20:25:55.825,frame,6.561,34.98,0.030398,-0.021915,
2026-03-24T20:25:55.841,frame,6.917,37.41,0.030842,-0.021917,
2026-03-24T20:25:55.883,frame,32.45,36.1,0.031961,-0.021178,
2026-03-24T20:25:55.912,frame,16.028,35.87,0.031968,-0.021508,
2026-03-24T20:25:55.962,frame,42.788,34.27,0.031647,-0.021437,
2026-03-24T20:25:55.979,frame,8.183,36.98,0.031774,-0.021546,
2026-03-24T20:25:55.992,frame,5.982,41.01,0.032015,-0.021826,
2026-03-24T20:25:56.041,frame,40.565,38.9,0.031705,-0.021876,
2026-03-24T20:25:56.072,frame,20.168,38.39,0.031456,-0.022504,
2026-03-24T20:25:56.123,frame,40.72,36.51,0.032187,-0.023022,
2026-03-24T20:25:56.152,frame,16.684,36.2,0.03267,-0.023553,
2026-03-24T20:25:56.199,frame,44.246,34.73,0.031386,-0.024175,
2026-03-24T20:25:56.208,frame,5.822,42.78,0.030872,-0.024949,
2026-03-24T20:25:56.226,frame,10.877,42.93,0.030549,-0.026095,
2026-03-24T20:25:56.279,frame,42.726,40.7,0.030432,-0.027407,
2026-03-24T20:25:56.312,frame,27.994,39.73,0.030303,-0.028881,
2026-03-24T20:25:56.362,frame,42.352,37.73,0.030281,-0.029887,
2026-03-24T20:25:56.373,frame,6.361,43.04,0.030643,-0.030027,
2026-03-24T20:25:56.390,frame,7.733,44.58,0.03017,-0.031907,
2026-03-24T20:25:56.444,frame,45.881,41.97,0.029894,-0.033262,
2026-03-24T20:25:56.474,frame,17.121,41.1,0.03032,-0.03612,
2026-03-24T20:25:56.524,frame,36.893,39.0,0.030073,-0.038698,
2026-03-24T20:25:56.555,frame,19.208,38.38,0.030282,-0.039498,
2026-03-24T20:25:56.603,frame,36.286,36.62,0.029954,-0.040693,
2026-03-24T20:25:56.617,frame,6.155,39.1,0.029612,-0.041556,
2026-03-24T20:25:56.645,frame,8.957,39.09,0.029431,-0.041205,
2026-03-24T20:25:56.682,frame,30.203,37.86,0.029401,-0.041837,
2026-03-24T20:25:56.713,frame,14.555,37.29,0.029817,-0.041354,
2026-03-24T20:25:56.763,frame,43.507,35.56,0.029996,-0.041287,
2026-03-24T20:25:56.773,frame,7.465,41.49,0.029873,-0.041177,
2026-03-24T20:25:56.792,frame,9.062,42.99,0.030401,-0.041092,
2026-03-24T20:25:56.846,frame,48.262,40.54,0.02999,-0.040306,
2026-03-24T20:25:56.872,frame,16.488,40.36,0.029428,-0.03986,
2026-03-24T20:25:56.920,frame,35.579,38.35,0.030207,-0.038544,
2026-03-24T20:25:56.952,frame,14.199,37.72,0.030318,-0.037187,
2026-03-24T20:25:57.000,frame,31.729,36.02,0.030557,-0.036498,
2026-03-24T20:25:57.009,frame,5.941,43.27,0.030342,-0.036485,
2026-03-24T20:25:57.026,frame,10.445,43.7,0.029692,-0.034708,
2026-03-24T20:25:57.080,frame,43.113,41.36,0.03004,-0.03432,
2026-03-24T20:25:57.112,frame,26.53,40.33,0.030179,-0.03378,
2026-03-24T20:25:57.160,frame,40.528,38.36,0.029282,-0.033602,
2026-03-24T20:25:57.173,frame,6.005,41.95,0.029422,-0.033488,
2026-03-24T20:25:57.191,frame,8.018,43.56,0.029233,-0.033822,
2026-03-24T20:25:57.237,frame,38.706,41.35,0.028614,-0.034052,
2026-03-24T20:25:57.271,frame,18.83,40.12,0.029048,-0.035972,
2026-03-24T20:25:57.322,click_registered,,,,,
2026-03-24T20:25:57.322,frame,36.585,38.11,0.026739,-0.036597,
2026-03-24T20:25:57.351,frame,14.935,37.75,0.027121,-0.032702,
2026-03-24T20:25:57.402,frame,34.832,35.94,0.026041,-0.031331,
2026-03-24T20:25:57.420,frame,7.792,36.84,0.024917,-0.029827,
2026-03-24T20:25:57.444,frame,8.289,38.09,0.024341,-0.028914,
2026-03-24T20:25:57.479,frame,26.784,37.17,0.023725,-0.028707,
2026-03-24T20:25:57.513,frame,30.344,36.41,0.023613,-0.028936,
2026-03-24T20:25:57.562,frame,42.291,34.8,0.026537,-0.027684,
2026-03-24T20:25:57.574,frame,6.18,39.16,0.026309,-0.030153,
2026-03-24T20:25:57.591,frame,7.555,41.14,0.027375,-0.030015,
2026-03-24T20:25:57.638,frame,39.427,39.17,0.026756,-0.03003,
2026-03-24T20:25:57.674,frame,21.08,38.1,0.02674,-0.03004,
2026-03-24T20:25:57.721,frame,37.428,36.4,0.02644,-0.030126,
2026-03-24T20:25:57.750,frame,14.951,36.06,0.026763,-0.029515,
2026-03-24T20:25:57.803,frame,33.072,34.38,0.026602,-0.029467,
2026-03-24T20:25:57.824,frame,7.538,35.6,0.026562,-0.029457,
2026-03-24T20:25:57.841,frame,6.183,37.75,0.026758,-0.028826,
2026-03-24T20:25:57.880,frame,28.453,36.61,0.026748,-0.028332,
2026-03-24T20:25:57.912,frame,26.565,36.09,0.0267,-0.028211,
2026-03-24T20:25:57.962,frame,42.664,34.49,0.02704,-0.028299,
2026-03-24T20:25:57.975,frame,5.909,38.05,0.027147,-0.028124,
2026-03-24T20:25:57.992,frame,5.974,40.17,0.027317,-0.027679,
2026-03-24T20:25:58.040,frame,37.848,38.25,0.027368,-0.027424,
2026-03-24T20:25:58.070,frame,16.899,37.78,0.027335,-0.028045,
2026-03-24T20:25:58.119,frame,34.553,36.04,0.027458,-0.028444,
2026-03-24T20:25:58.153,frame,16.833,35.44,0.028144,-0.028493,
2026-03-24T20:25:58.200,frame,32.709,34.03,0.028298,-0.028225,
2026-03-24T20:25:58.208,frame,6.864,41.98,0.02853,-0.027662,
2026-03-24T20:25:58.227,frame,13.942,42.24,0.028517,-0.027776,
2026-03-24T20:25:58.281,frame,44.253,40.01,0.028639,-0.028283,
2026-03-24T20:25:58.309,frame,25.572,39.51,0.028777,-0.028131,
2026-03-24T20:25:58.360,frame,41.109,37.51,0.02893,-0.028048,
2026-03-24T20:25:58.373,frame,5.99,41.4,0.02923,-0.027253,
2026-03-24T20:25:58.390,frame,7.024,43.24,0.02923,-0.026946,
2026-03-24T20:25:58.440,frame,41.334,40.91,0.029356,-0.026933,
2026-03-24T20:25:58.472,frame,20.622,39.98,0.02943,-0.0262,
2026-03-24T20:25:58.516,frame,33.218,38.17,0.027876,-0.029958,
2026-03-24T20:25:58.553,click_registered,,,,,
2026-03-24T20:25:58.553,frame,32.842,37.22,0.026471,-0.032285,
2026-03-24T20:25:58.599,frame,30.624,35.65,0.025731,-0.028622,
2026-03-24T20:25:58.625,frame,9.66,35.9,0.026049,-0.024636,
2026-03-24T20:25:58.642,frame,6.061,38.31,0.025543,-0.026461,
2026-03-24T20:25:58.680,frame,28.194,37.14,0.025755,-0.029945,
2026-03-24T20:25:58.710,frame,24.44,36.74,0.028098,-0.030259,
2026-03-24T20:25:58.760,frame,40.688,35.04,0.029405,-0.03059,
2026-03-24T20:25:58.776,frame,5.752,38.13,0.029193,-0.031026,
2026-03-24T20:25:58.791,frame,6.305,40.58,0.029757,-0.029726,
2026-03-24T20:25:58.838,frame,35.265,38.65,0.029052,-0.027966,
2026-03-24T20:25:58.873,frame,24.067,37.65,0.029166,-0.028034,
2026-03-24T20:25:58.916,frame,34.024,36.1,0.028974,-0.028751,
2026-03-24T20:25:58.954,frame,17.775,35.33,0.028868,-0.02861,
2026-03-24T20:25:58.999,frame,32.69,34.01,0.028892,-0.028469,
2026-03-24T20:25:59.021,frame,7.02,34.85,0.028942,-0.028534,
2026-03-24T20:25:59.041,frame,6.235,36.86,0.028721,-0.028686,
2026-03-24T20:25:59.080,frame,29.942,35.74,0.028774,-0.028556,
2026-03-24T20:25:59.112,frame,26.164,35.32,0.028657,-0.028259,
2026-03-24T20:25:59.159,frame,39.71,33.86,0.028507,-0.028724,
2026-03-24T20:25:59.172,frame,5.892,38.04,0.028579,-0.028519,
2026-03-24T20:25:59.190,frame,7.088,40.04,0.028577,-0.028261,
2026-03-24T20:25:59.240,frame,42.491,37.99,0.028816,-0.029031,
2026-03-24T20:25:59.271,frame,22.752,37.51,0.028931,-0.028795,
2026-03-24T20:25:59.316,frame,39.607,35.83,0.028739,-0.028937,
2026-03-24T20:25:59.352,frame,27.12,35.35,0.028787,-0.027367,
2026-03-24T20:25:59.400,frame,44.21,33.9,0.028573,-0.029746,
2026-03-24T20:25:59.420,frame,6.516,34.94,0.027932,-0.029672,
2026-03-24T20:25:59.441,frame,6.05,36.63,0.025414,-0.034239,
2026-03-24T20:25:59.482,click_registered,,,,,
2026-03-24T20:25:59.482,frame,30.56,35.45,0.024784,-0.033669,
2026-03-24T20:25:59.510,frame,23.625,35.47,0.024364,-0.031676,
2026-03-24T20:25:59.560,frame,39.617,33.94,0.023324,-0.029889,
2026-03-24T20:25:59.576,frame,6.238,36.49,0.022866,-0.029085,
2026-03-24T20:25:59.591,frame,5.925,39.5,0.022213,-0.030718,
2026-03-24T20:25:59.639,frame,37.276,37.67,0.023273,-0.032205,
2026-03-24T20:25:59.671,frame,30.641,36.97,0.026762,-0.031576,
2026-03-24T20:25:59.716,frame,33.396,35.37,0.027379,-0.030289,
2026-03-24T20:25:59.751,frame,15.436,34.94,0.027176,-0.031266,
2026-03-24T20:25:59.799,frame,46.256,33.52,0.027217,-0.029322,
2026-03-24T20:25:59.808,frame,6.537,41.77,0.026528,-0.030131,
2026-03-24T20:25:59.830,frame,10.279,42.15,0.02684,-0.029296,
2026-03-24T20:25:59.880,frame,44.496,39.93,0.026944,-0.028625,
2026-03-24T20:25:59.909,frame,24.138,39.36,0.026898,-0.028657,
2026-03-24T20:25:59.964,frame,43.831,37.27,0.026998,-0.027697,
2026-03-24T20:25:59.974,frame,6.147,42.91,0.026982,-0.027589,
