timestamp_iso,event_type,frame_latency_ms,fps,cursor_delta_x,cursor_delta_y,x,y,ttt_ms
2026-03-30T14:31:35.874,frame,14.545,0.0,0.07497,-0.001186,0.49,0.65,
2026-03-30T14:31:35.920,frame,42.949,21.73,0.074679,-0.001207,0.49,0.65,
2026-03-30T14:31:35.952,frame,27.399,22.74,0.074383,-0.001742,0.49,0.65,
2026-03-30T14:31:36.000,frame,44.292,22.53,0.074644,-0.001867,0.49,0.65,
2026-03-30T14:31:36.011,frame,6.768,29.12,0.0747,-0.001551,0.49,0.65,
2026-03-30T14:31:36.032,frame,11.516,31.22,0.074097,-0.002594,0.49,0.65,
2026-03-30T14:31:36.082,frame,46.357,30.08,0.074501,-0.002829,0.49,0.65,
2026-03-30T14:31:36.110,frame,24.741,30.24,0.073859,-0.003116,0.49,0.65,
2026-03-30T14:31:36.160,frame,35.665,29.39,0.07427,-0.002609,0.49,0.65,
2026-03-30T14:31:36.194,frame,19.463,29.35,0.07448,-0.003786,0.49,0.64,
2026-03-30T14:31:36.244,frame,38.109,28.42,0.074818,-0.00284,0.49,0.65,
2026-03-30T14:31:36.258,frame,6.283,32.54,0.074909,-0.002927,0.49,0.65,
2026-03-30T14:31:36.274,frame,6.192,35.7,0.075004,-0.002974,0.49,0.65,
2026-03-30T14:31:36.322,frame,39.713,34.18,0.075141,-0.003622,0.49,0.64,
2026-03-30T14:31:36.351,frame,21.937,34.23,0.075636,-0.003424,0.49,0.64,
2026-03-30T14:31:36.400,frame,43.262,32.87,0.075831,-0.004438,0.49,0.64,
2026-03-30T14:31:36.412,frame,6.632,37.58,0.075986,-0.004036,0.49,0.64,
2026-03-30T14:31:36.431,frame,9.586,39.13,0.076469,-0.004661,0.49,0.64,
2026-03-30T14:31:36.483,frame,45.383,37.15,0.077734,-0.005376,0.49,0.64,
2026-03-30T14:31:36.510,frame,19.752,37.04,0.079551,-0.008353,0.49,0.64,
2026-03-30T14:31:36.566,frame,43.558,35.14,0.082131,-0.007769,0.49,0.64,
2026-03-30T14:31:36.591,frame,10.872,35.54,0.085638,-0.008189,0.5,0.64,
2026-03-30T14:31:36.640,frame,43.84,34.04,0.08999,-0.009624,0.5,0.64,
2026-03-30T14:31:36.663,frame,7.549,35.0,0.090164,-0.008582,0.5,0.64,
2026-03-30T14:31:36.681,frame,6.104,36.86,0.094445,-0.010981,0.51,0.64,
2026-03-30T14:31:36.724,frame,32.042,35.56,0.098122,-0.013332,0.51,0.63,
2026-03-30T14:31:36.750,frame,12.85,35.76,0.101876,-0.01393,0.51,0.63,
2026-03-30T14:31:36.802,frame,49.169,34.13,0.104097,-0.013314,0.52,0.63,
