timestamp_iso,event_type,frame_latency_ms,fps,cursor_delta_x,cursor_delta_y,x,y,ttt_ms
2026-03-30T15:49:51.489,frame,410.04,0.0,0.0,0.0,1485,249,
2026-03-30T15:49:51.532,frame,33.373,23.53,0.0,0.0,1485,249,
2026-03-30T15:49:51.565,frame,28.513,24.18,0.0,0.0,1485,249,
2026-03-30T15:49:51.612,frame,41.506,23.93,0.0,0.0,1485,249,
2026-03-30T15:49:51.623,frame,6.738,30.35,0.0,0.0,1485,249,
2026-03-30T15:49:51.644,frame,15.836,32.19,0.0,0.0,1485,249,
2026-03-30T15:49:51.693,frame,44.76,31.0,0.0,0.0,1485,249,
2026-03-30T15:49:51.722,frame,24.611,31.33,0.0,0.0,1485,249,
2026-03-30T15:49:51.772,frame,44.79,30.22,0.0,0.0,1485,249,
2026-03-30T15:49:51.783,frame,7.224,35.6,0.0,0.0,1485,249,
2026-03-30T15:49:51.804,frame,15.702,36.88,0.0,0.0,1485,249,
2026-03-30T15:49:51.851,frame,42.199,35.33,0.0,0.0,1485,249,
2026-03-30T15:49:51.883,frame,27.16,34.95,0.0,0.0,1485,249,
2026-03-30T15:49:51.931,frame,43.737,33.52,0.0,0.0,1485,249,
2026-03-30T15:49:51.960,frame,26.773,33.35,0.0,0.0,1485,249,
2026-03-30T15:49:52.012,frame,44.945,32.04,0.0,0.0,1485,249,
2026-03-30T15:49:52.024,frame,7.456,37.17,0.0,0.0,1485,249,
2026-03-30T15:49:52.044,frame,15.421,38.45,0.0,0.0,1485,249,
2026-03-30T15:49:52.091,frame,42.48,36.74,0.0,0.0,1485,249,
2026-03-30T15:49:52.123,frame,27.566,36.18,0.0,0.0,1485,249,
2026-03-30T15:49:52.171,frame,43.908,34.63,0.0,0.0,1485,249,
2026-03-30T15:49:52.183,frame,7.09,39.62,0.0,0.0,1485,249,
2026-03-30T15:49:52.200,frame,16.277,40.48,0.0,0.0,1485,249,
2026-03-30T15:49:52.251,frame,42.052,38.55,0.0,0.0,1485,249,
2026-03-30T15:49:52.284,frame,27.799,37.78,0.0,0.0,1485,249,
2026-03-30T15:49:52.331,frame,42.529,36.1,0.0,0.0,1485,249,
2026-03-30T15:49:52.364,frame,28.153,35.53,0.0,0.0,1485,249,
2026-03-30T15:49:52.411,frame,42.379,34.1,0.0,0.0,1485,249,
2026-03-30T15:49:52.423,frame,7.182,39.26,0.0,0.0,1485,249,
2026-03-30T15:49:52.443,frame,16.133,40.18,0.0,0.0,1485,249,
2026-03-30T15:49:52.493,frame,45.212,38.17,0.0,0.0,1485,249,
2026-03-30T15:49:52.524,frame,26.425,37.59,0.0,0.0,1485,249,
2026-03-30T15:49:52.572,frame,43.529,35.9,0.0,0.0,1485,249,
2026-03-30T15:49:52.584,frame,6.987,40.9,0.0,0.0,1485,249,
2026-03-30T15:49:52.602,frame,13.299,42.34,0.0,0.0,1485,249,
2026-03-30T15:49:52.652,frame,44.486,40.14,0.0,0.0,1485,249,
2026-03-30T15:49:52.683,frame,27.058,39.29,0.0,0.0,1485,249,
2026-03-30T15:49:52.732,frame,44.493,37.4,0.0,0.0,1485,249,
2026-03-30T15:49:52.764,frame,27.425,36.79,0.0,0.0,1485,249,
2026-03-30T15:49:52.810,frame,41.976,35.26,0.0,0.0,1485,249,
2026-03-30T15:49:52.822,frame,6.93,40.41,0.0,0.0,1485,249,
2026-03-30T15:49:52.844,frame,16.706,40.99,0.0,0.0,1485,249,
2026-03-30T15:49:52.893,frame,44.36,38.94,0.0,0.0,1485,249,
2026-03-30T15:49:52.923,frame,25.641,38.32,0.0,0.0,1485,249,
2026-03-30T15:49:52.972,frame,44.231,36.53,0.0,0.0,1485,249,
2026-03-30T15:49:52.984,frame,7.378,41.36,0.0,0.0,1485,249,
2026-03-30T15:49:53.002,frame,13.994,42.54,0.0,0.0,1485,249,
2026-03-30T15:49:53.053,frame,45.591,40.26,0.0,0.0,1485,249,
2026-03-30T15:49:53.083,frame,25.267,39.56,0.0,0.0,1485,249,
2026-03-30T15:49:53.132,frame,44.888,37.62,0.0,0.0,1485,249,
2026-03-30T15:49:53.165,frame,27.722,36.96,0.0,0.0,1485,249,
2026-03-30T15:49:53.210,frame,41.005,35.45,0.0,0.0,1485,249,
2026-03-30T15:49:53.222,frame,7.082,40.51,0.0,0.0,1485,249,
2026-03-30T15:49:53.243,frame,16.19,41.26,0.0,0.0,1485,249,
2026-03-30T15:49:53.295,frame,47.055,39.07,0.0,0.0,1485,249,
2026-03-30T15:49:53.324,frame,25.254,38.5,0.0,0.0,1485,249,
2026-03-30T15:49:53.374,frame,44.704,36.68,0.0,0.0,1485,249,
2026-03-30T15:49:53.385,frame,7.143,41.46,0.0,0.0,1485,249,
2026-03-30T15:49:53.405,frame,14.084,42.54,0.0,0.0,1485,249,
2026-03-30T15:49:53.455,frame,45.858,40.27,0.0,0.0,1485,249,
2026-03-30T15:49:53.485,frame,25.701,39.54,0.0,0.0,1485,249,
2026-03-30T15:49:53.534,frame,43.205,37.67,0.0,0.0,1485,249,
2026-03-30T15:49:53.566,frame,27.611,36.99,0.0,0.0,1485,249,
2026-03-30T15:49:53.613,frame,42.253,35.42,0.0,0.0,1485,249,
2026-03-30T15:49:53.625,frame,7.481,40.16,0.0,0.0,1485,249,
2026-03-30T15:49:53.643,frame,13.918,41.53,0.0,0.0,1485,249,
2026-03-30T15:49:53.696,frame,48.194,39.27,0.0,0.0,1485,249,
2026-03-30T15:49:53.723,frame,21.727,39.11,0.0,0.0,1485,249,
2026-03-30T15:49:53.773,frame,45.004,37.22,0.0,0.0,1485,249,
2026-03-30T15:49:53.784,frame,7.03,41.97,0.0,0.0,1485,249,
2026-03-30T15:49:53.803,frame,13.469,43.19,0.0,0.0,1485,249,
2026-03-30T15:49:53.852,frame,43.156,40.94,0.0,0.0,1485,249,
2026-03-30T15:49:53.880,frame,27.757,39.92,0.0,0.0,1485,249,
2026-03-30T15:49:53.934,frame,44.732,37.94,0.0,0.0,1485,249,
2026-03-30T15:49:53.964,frame,25.1,37.48,0.0,0.0,1485,249,
2026-03-30T15:49:54.016,frame,47.778,35.65,0.0,0.0,1485,249,
2026-03-30T15:49:54.028,frame,7.06,40.45,0.0,0.0,1485,249,
2026-03-30T15:49:54.045,frame,12.229,42.27,0.0,0.0,1485,249,
2026-03-30T15:49:54.094,frame,44.488,40.08,0.0,0.0,1485,249,
2026-03-30T15:49:54.124,frame,25.725,39.37,0.0,0.0,1485,249,
2026-03-30T15:49:54.173,frame,44.781,37.46,0.0,0.0,1485,249,
2026-03-30T15:49:54.185,frame,6.478,42.66,0.0,0.0,1485,249,
2026-03-30T15:49:54.204,frame,13.948,43.72,0.0,0.0,1485,249,
2026-03-30T15:49:54.257,frame,49.089,41.2,0.0,0.0,1485,249,
2026-03-30T15:49:54.280,frame,21.614,40.88,0.0,0.0,1485,249,
2026-03-30T15:49:54.333,frame,44.678,38.83,0.0,0.0,1485,249,
2026-03-30T15:49:54.365,frame,26.858,38.11,0.0,0.0,1485,249,
2026-03-30T15:49:54.414,frame,45.403,36.3,0.0,0.0,1485,249,
2026-03-30T15:49:54.426,frame,7.546,40.75,0.0,0.0,1485,249,
2026-03-30T15:49:54.443,frame,11.684,42.8,0.0,0.0,1485,249,
2026-03-30T15:49:54.494,frame,46.812,40.46,0.0,0.0,1485,249,
2026-03-30T15:49:54.526,frame,25.976,39.67,0.0,0.0,1485,249,
